"sampno","beta","lnlike"
700,0.00041335154525605,-3349.52283765147
701,0.00041335154525605,-3349.52283765147
702,0.00041335154525605,-3349.52283765147
703,0.00041335154525605,-3349.52283765147
704,0.00041335154525605,-3349.52283765147
705,0.00041335154525605,-3349.52283765147
706,0.00041335154525605,-3349.52283765147
707,0.00041335154525605,-3349.52283765147
708,0.00041335154525605,-3349.52283765147
709,0.00041335154525605,-3349.52283765147
710,0.00041335154525605,-3349.52283765147
711,0.00041335154525605,-3349.52283765147
712,0.00041335154525605,-3349.52283765147
713,0.00041335154525605,-3349.52283765147
714,0.00041335154525605,-3349.52283765147
715,0.00041335154525605,-3349.52283765147
716,0.00041335154525605,-3349.52283765147
717,0.00041335154525605,-3349.52283765147
718,0.00041335154525605,-3349.52283765147
719,0.00041335154525605,-3349.52283765147
720,0.00041335154525605,-3349.52283765147
721,0.00041335154525605,-3349.52283765147
722,0.00041335154525605,-3349.52283765147
723,0.000417237555699871,-3099.02193062991
724,0.000417237555699871,-3099.02193062991
725,0.000417237555699871,-3099.02193062991
726,0.000417237555699871,-3099.02193062991
727,0.000417237555699871,-3099.02193062991
728,0.000417237555699871,-3099.02193062991
729,0.000417237555699871,-3099.02193062991
730,0.000417237555699871,-3099.02193062991
731,0.000417237555699871,-3099.02193062991
732,0.000417237555699871,-3099.02193062991
733,0.000417237555699871,-3099.02193062991
734,0.000417237555699871,-3099.02193062991
735,0.000417237555699871,-3099.02193062991
736,0.000417237555699871,-3099.02193062991
737,0.000417237555699871,-3099.02193062991
738,0.000417237555699871,-3099.02193062991
739,0.000417237555699871,-3099.02193062991
740,0.000417237555699871,-3099.02193062991
741,0.000417237555699871,-3099.02193062991
742,0.000417237555699871,-3099.02193062991
743,0.000417237555699871,-3099.02193062991
744,0.000417237555699871,-3099.02193062991
745,0.000417237555699871,-3099.02193062991
746,0.000417237555699871,-3099.02193062991
747,0.000417237555699871,-3099.02193062991
748,0.000417237555699871,-3099.02193062991
749,0.000417237555699871,-3099.02193062991
750,0.000417237555699871,-3099.02193062991
751,0.000417237555699871,-3099.02193062991
752,0.000417237555699871,-3099.02193062991
753,0.000417237555699871,-3099.02193062991
754,0.000417237555699871,-3099.02193062991
755,0.000417237555699871,-3099.02193062991
756,0.000417237555699871,-3099.02193062991
757,0.000417237555699871,-3099.02193062991
758,0.000417237555699871,-3099.02193062991
759,0.000414325271170387,-3053.01244968587
760,0.000414325271170387,-3053.01244968587
761,0.000414325271170387,-3053.01244968587
762,0.000414325271170387,-3053.01244968587
763,0.000414325271170387,-3053.01244968587
764,0.000414325271170387,-3053.01244968587
765,0.000414325271170387,-3053.01244968587
766,0.000414325271170387,-3053.01244968587
767,0.000414325271170387,-3053.01244968587
768,0.000414325271170387,-3053.01244968587
769,0.000414325271170387,-3053.01244968587
770,0.000414325271170387,-3053.01244968587
771,0.000414325271170387,-3053.01244968587
772,0.000414325271170387,-3053.01244968587
773,0.000414325271170387,-3053.01244968587
774,0.000414325271170387,-3053.01244968587
775,0.000414325271170387,-3053.01244968587
776,0.000414325271170387,-3053.01244968587
777,0.000414325271170387,-3053.01244968587
778,0.000414325271170387,-3053.01244968587
779,0.000414325271170387,-3053.01244968587
780,0.000414325271170387,-3053.01244968587
781,0.000414325271170387,-3053.01244968587
782,0.000414325271170387,-3053.01244968587
783,0.000414325271170387,-3053.01244968587
784,0.000414325271170387,-3053.01244968587
785,0.000414325271170387,-3053.01244968587
786,0.000414325271170387,-3053.01244968587
787,0.000414325271170387,-3053.01244968587
788,0.000414325271170387,-3053.01244968587
789,0.000414325271170387,-3053.01244968587
790,0.000414325271170387,-3053.01244968587
791,0.000414325271170387,-3053.01244968587
792,0.000414325271170387,-3053.01244968587
793,0.000414325271170387,-3053.01244968587
794,0.000414325271170387,-3053.01244968587
795,0.000414325271170387,-3053.01244968587
796,0.000414325271170387,-3053.01244968587
797,0.000414325271170387,-3053.01244968587
798,0.000414325271170387,-3053.01244968587
799,0.000414325271170387,-3053.01244968587
800,0.000414325271170387,-3053.01244968587
801,0.000414325271170387,-3053.01244968587
802,0.000414325271170387,-3053.01244968587
803,0.000414325271170387,-3053.01244968587
804,0.000414325271170387,-3053.01244968587
805,0.000414325271170387,-3053.01244968587
806,0.000414325271170387,-3053.01244968587
807,0.000414325271170387,-3053.01244968587
808,0.000414325271170387,-3053.01244968587
809,0.000414325271170387,-3053.01244968587
810,0.000414325271170387,-3053.01244968587
811,0.000414325271170387,-3053.01244968587
812,0.000414325271170387,-3053.01244968587
813,0.000414325271170387,-3053.01244968587
814,0.000414325271170387,-3053.01244968587
815,0.000414325271170387,-3053.01244968587
816,0.000414325271170387,-3053.01244968587
817,0.000414325271170387,-3053.01244968587
818,0.000414325271170387,-3053.01244968587
819,0.000414325271170387,-3053.01244968587
820,0.000414325271170387,-3053.01244968587
821,0.000414325271170387,-3053.01244968587
822,0.000414325271170387,-3053.01244968587
823,0.000414325271170387,-3053.01244968587
824,0.000414325271170387,-3053.01244968587
825,0.000414325271170387,-3053.01244968587
826,0.000414325271170387,-3053.01244968587
827,0.000414325271170387,-3053.01244968587
828,0.000414325271170387,-3053.01244968587
829,0.000414325271170387,-3053.01244968587
830,0.000414325271170387,-3053.01244968587
831,0.000414325271170387,-3053.01244968587
832,0.000414325271170387,-3053.01244968587
833,0.000414325271170387,-3053.01244968587
834,0.000414325271170387,-3053.01244968587
835,0.000414325271170387,-3053.01244968587
836,0.000414325271170387,-3053.01244968587
837,0.000414325271170387,-3053.01244968587
838,0.000414325271170387,-3053.01244968587
839,0.000414325271170387,-3053.01244968587
840,0.000414325271170387,-3053.01244968587
841,0.000414325271170387,-3053.01244968587
842,0.000414325271170387,-3053.01244968587
843,0.000414325271170387,-3053.01244968587
844,0.000414325271170387,-3053.01244968587
845,0.000414325271170387,-3053.01244968587
846,0.000414325271170387,-3053.01244968587
847,0.000414325271170387,-3053.01244968587
848,0.000414325271170387,-3053.01244968587
849,0.000414325271170387,-3053.01244968587
850,0.000414325271170387,-3053.01244968587
851,0.000414325271170387,-3053.01244968587
852,0.000414325271170387,-3053.01244968587
853,0.000414325271170387,-3053.01244968587
854,0.000414325271170387,-3053.01244968587
855,0.000414325271170387,-3053.01244968587
856,0.000414325271170387,-3053.01244968587
857,0.000414325271170387,-3053.01244968587
858,0.000414325271170387,-3053.01244968587
859,0.000414325271170387,-3053.01244968587
860,0.000414325271170387,-3053.01244968587
861,0.000414325271170387,-3053.01244968587
862,0.000414325271170387,-3053.01244968587
863,0.000414325271170387,-3053.01244968587
864,0.000414325271170387,-3053.01244968587
865,0.000414325271170387,-3053.01244968587
866,0.000414325271170387,-3053.01244968587
867,0.000414325271170387,-3053.01244968587
868,0.000414325271170387,-3053.01244968587
869,0.000414325271170387,-3053.01244968587
870,0.000414325271170387,-3053.01244968587
871,0.000414325271170387,-3053.01244968587
872,0.000414325271170387,-3053.01244968587
873,0.000414325271170387,-3053.01244968587
874,0.000414325271170387,-3053.01244968587
875,0.000414325271170387,-3053.01244968587
876,0.000414325271170387,-3053.01244968587
877,0.000414325271170387,-3053.01244968587
878,0.000414325271170387,-3053.01244968587
879,0.000414325271170387,-3053.01244968587
880,0.000414325271170387,-3053.01244968587
881,0.000414325271170387,-3053.01244968587
882,0.000414325271170387,-3053.01244968587
883,0.000414325271170387,-3053.01244968587
884,0.000414325271170387,-3053.01244968587
885,0.000414325271170387,-3053.01244968587
886,0.000414325271170387,-3053.01244968587
887,0.000414325271170387,-3053.01244968587
888,0.000414325271170387,-3053.01244968587
889,0.000414325271170387,-3053.01244968587
890,0.000414325271170387,-3053.01244968587
891,0.000414325271170387,-3053.01244968587
892,0.000414325271170387,-3053.01244968587
893,0.000414325271170387,-3053.01244968587
894,0.000414325271170387,-3053.01244968587
895,0.000414325271170387,-3053.01244968587
896,0.000414325271170387,-3053.01244968587
897,0.000414325271170387,-3053.01244968587
898,0.000414325271170387,-3053.01244968587
899,0.000414325271170387,-3053.01244968587
900,0.000414325271170387,-3053.01244968587
901,0.000414325271170387,-3053.01244968587
902,0.000414325271170387,-3053.01244968587
903,0.000414325271170387,-3053.01244968587
904,0.000414325271170387,-3053.01244968587
905,0.000414325271170387,-3053.01244968587
906,0.000414325271170387,-3053.01244968587
907,0.000414325271170387,-3053.01244968587
908,0.000414325271170387,-3053.01244968587
909,0.000414325271170387,-3053.01244968587
910,0.000414325271170387,-3053.01244968587
911,0.000414325271170387,-3053.01244968587
912,0.000414325271170387,-3053.01244968587
913,0.000414325271170387,-3053.01244968587
914,0.000414325271170387,-3053.01244968587
915,0.000414325271170387,-3053.01244968587
916,0.000414325271170387,-3053.01244968587
917,0.000414325271170387,-3053.01244968587
918,0.000414325271170387,-3053.01244968587
919,0.000414325271170387,-3053.01244968587
920,0.000414325271170387,-3053.01244968587
921,0.000414325271170387,-3053.01244968587
922,0.000414325271170387,-3053.01244968587
923,0.000414325271170387,-3053.01244968587
924,0.000414325271170387,-3053.01244968587
925,0.000414325271170387,-3053.01244968587
926,0.000414325271170387,-3053.01244968587
927,0.000414325271170387,-3053.01244968587
928,0.000414325271170387,-3053.01244968587
929,0.000414325271170387,-3053.01244968587
930,0.000414325271170387,-3053.01244968587
931,0.000414325271170387,-3053.01244968587
932,0.000414325271170387,-3053.01244968587
933,0.000414325271170387,-3053.01244968587
934,0.000414325271170387,-3053.01244968587
935,0.000414325271170387,-3053.01244968587
936,0.000414325271170387,-3053.01244968587
937,0.000414325271170387,-3053.01244968587
938,0.000414325271170387,-3053.01244968587
939,0.000414325271170387,-3053.01244968587
940,0.000414325271170387,-3053.01244968587
941,0.000414325271170387,-3053.01244968587
942,0.000414325271170387,-3053.01244968587
943,0.000414325271170387,-3053.01244968587
944,0.000414325271170387,-3053.01244968587
945,0.000414325271170387,-3053.01244968587
946,0.000414325271170387,-3053.01244968587
947,0.000414325271170387,-3053.01244968587
948,0.000414325271170387,-3053.01244968587
949,0.000414325271170387,-3053.01244968587
950,0.000414325271170387,-3053.01244968587
951,0.000414325271170387,-3053.01244968587
952,0.000414325271170387,-3053.01244968587
953,0.000414325271170387,-3053.01244968587
954,0.000414325271170387,-3053.01244968587
955,0.000414325271170387,-3053.01244968587
956,0.000414325271170387,-3053.01244968587
957,0.000414325271170387,-3053.01244968587
958,0.000414325271170387,-3053.01244968587
959,0.000414325271170387,-3053.01244968587
960,0.000414325271170387,-3053.01244968587
961,0.000414325271170387,-3053.01244968587
962,0.000414325271170387,-3053.01244968587
963,0.000414325271170387,-3053.01244968587
964,0.000414325271170387,-3053.01244968587
965,0.000414325271170387,-3053.01244968587
966,0.000414325271170387,-3053.01244968587
967,0.000414325271170387,-3053.01244968587
968,0.000414325271170387,-3053.01244968587
969,0.000414325271170387,-3053.01244968587
970,0.000414325271170387,-3053.01244968587
971,0.000414325271170387,-3053.01244968587
972,0.000414325271170387,-3053.01244968587
973,0.000414325271170387,-3053.01244968587
974,0.000414325271170387,-3053.01244968587
975,0.000414325271170387,-3053.01244968587
976,0.000414325271170387,-3053.01244968587
977,0.000414325271170387,-3053.01244968587
978,0.000414325271170387,-3053.01244968587
979,0.000414325271170387,-3053.01244968587
980,0.000414325271170387,-3053.01244968587
981,0.000414325271170387,-3053.01244968587
982,0.000414325271170387,-3053.01244968587
983,0.000414325271170387,-3053.01244968587
984,0.000414325271170387,-3053.01244968587
985,0.000414325271170387,-3053.01244968587
986,0.000414325271170387,-3053.01244968587
987,0.000414325271170387,-3053.01244968587
988,0.000414325271170387,-3053.01244968587
989,0.000414325271170387,-3053.01244968587
990,0.000414325271170387,-3053.01244968587
991,0.000414325271170387,-3053.01244968587
992,0.000414325271170387,-3053.01244968587
993,0.000414325271170387,-3053.01244968587
994,0.000414325271170387,-3053.01244968587
995,0.000414325271170387,-3053.01244968587
996,0.000414325271170387,-3053.01244968587
997,0.000414325271170387,-3053.01244968587
998,0.000414325271170387,-3053.01244968587
999,0.000414325271170387,-3053.01244968587
1000,0.000414325271170387,-3053.01244968587
1001,0.000414325271170387,-3053.01244968587
1002,0.000414325271170387,-3053.01244968587
1003,0.000414325271170387,-3053.01244968587
1004,0.000414325271170387,-3053.01244968587
1005,0.000414325271170387,-3053.01244968587
1006,0.000414325271170387,-3053.01244968587
1007,0.000414325271170387,-3053.01244968587
1008,0.000414325271170387,-3053.01244968587
1009,0.000414325271170387,-3053.01244968587
1010,0.000414325271170387,-3053.01244968587
1011,0.000414325271170387,-3053.01244968587
1012,0.000414325271170387,-3053.01244968587
1013,0.000414325271170387,-3053.01244968587
1014,0.000414325271170387,-3053.01244968587
1015,0.000414325271170387,-3053.01244968587
1016,0.000414325271170387,-3053.01244968587
1017,0.000414325271170387,-3053.01244968587
1018,0.000414325271170387,-3053.01244968587
1019,0.000414325271170387,-3053.01244968587
1020,0.000414325271170387,-3053.01244968587
1021,0.000414325271170387,-3053.01244968587
1022,0.000414325271170387,-3053.01244968587
1023,0.000414325271170387,-3053.01244968587
1024,0.000414325271170387,-3053.01244968587
1025,0.000414325271170387,-3053.01244968587
1026,0.000414325271170387,-3053.01244968587
1027,0.000414325271170387,-3053.01244968587
1028,0.000414325271170387,-3053.01244968587
1029,0.000414325271170387,-3053.01244968587
1030,0.000414325271170387,-3053.01244968587
1031,0.000414325271170387,-3053.01244968587
1032,0.000414325271170387,-3053.01244968587
1033,0.000414325271170387,-3053.01244968587
1034,0.000414325271170387,-3053.01244968587
1035,0.000414325271170387,-3053.01244968587
1036,0.000414325271170387,-3053.01244968587
1037,0.000414325271170387,-3053.01244968587
1038,0.000414325271170387,-3053.01244968587
1039,0.000414325271170387,-3053.01244968587
1040,0.000414325271170387,-3053.01244968587
1041,0.000414325271170387,-3053.01244968587
1042,0.000414325271170387,-3053.01244968587
1043,0.000414325271170387,-3053.01244968587
1044,0.000414325271170387,-3053.01244968587
1045,0.000414325271170387,-3053.01244968587
1046,0.000414325271170387,-3053.01244968587
1047,0.000414325271170387,-3053.01244968587
1048,0.000414325271170387,-3053.01244968587
1049,0.000414325271170387,-3053.01244968587
1050,0.000414325271170387,-3053.01244968587
1051,0.000414325271170387,-3053.01244968587
1052,0.000414325271170387,-3053.01244968587
1053,0.000414325271170387,-3053.01244968587
1054,0.000414325271170387,-3053.01244968587
1055,0.000415127382981062,-2994.59673855623
1056,0.000415127382981062,-2994.59673855623
1057,0.000415127382981062,-2994.59673855623
1058,0.000415565509718786,-2907.1808144704
1059,0.000415565509718786,-2907.1808144704
1060,0.000415565509718786,-2907.1808144704
1061,0.000415565509718786,-2907.1808144704
1062,0.000415565509718786,-2907.1808144704
1063,0.000415565509718786,-2907.1808144704
1064,0.000415565509718786,-2907.1808144704
1065,0.000415565509718786,-2907.1808144704
1066,0.000415565509718786,-2907.1808144704
1067,0.000415565509718786,-2907.1808144704
1068,0.000415565509718786,-2907.1808144704
1069,0.000415565509718786,-2907.1808144704
1070,0.000415565509718786,-2907.1808144704
1071,0.000415565509718786,-2907.1808144704
1072,0.000415565509718786,-2907.1808144704
1073,0.000415565509718786,-2907.1808144704
1074,0.000415565509718786,-2907.1808144704
1075,0.000415565509718786,-2907.1808144704
1076,0.000415565509718786,-2907.1808144704
1077,0.000415565509718786,-2907.1808144704
1078,0.000415565509718786,-2907.1808144704
1079,0.000415565509718786,-2907.1808144704
1080,0.000415565509718786,-2907.1808144704
1081,0.000415565509718786,-2907.1808144704
1082,0.000415565509718786,-2907.1808144704
1083,0.000415565509718786,-2907.1808144704
1084,0.000415565509718786,-2907.1808144704
1085,0.000415565509718786,-2907.1808144704
1086,0.000415565509718786,-2907.1808144704
1087,0.000415565509718786,-2907.1808144704
1088,0.000415565509718786,-2907.1808144704
1089,0.000415565509718786,-2907.1808144704
1090,0.000415565509718786,-2907.1808144704
1091,0.000415565509718786,-2907.1808144704
1092,0.000415565509718786,-2907.1808144704
1093,0.000415565509718786,-2907.1808144704
1094,0.000415565509718786,-2907.1808144704
1095,0.000415565509718786,-2907.1808144704
1096,0.000415565509718786,-2907.1808144704
1097,0.000415565509718786,-2907.1808144704
1098,0.000415565509718786,-2907.1808144704
1099,0.000415565509718786,-2907.1808144704
1100,0.000415565509718786,-2907.1808144704
1101,0.000415565509718786,-2907.1808144704
1102,0.000415565509718786,-2907.1808144704
1103,0.000415565509718786,-2907.1808144704
1104,0.000415565509718786,-2907.1808144704
1105,0.000415565509718786,-2907.1808144704
1106,0.000415565509718786,-2907.1808144704
1107,0.000415565509718786,-2907.1808144704
1108,0.000415565509718786,-2907.1808144704
1109,0.000415565509718786,-2907.1808144704
1110,0.000415565509718786,-2907.1808144704
1111,0.000415565509718786,-2907.1808144704
1112,0.000415565509718786,-2907.1808144704
1113,0.000415565509718786,-2907.1808144704
1114,0.000415565509718786,-2907.1808144704
1115,0.000415565509718786,-2907.1808144704
1116,0.000415565509718786,-2907.1808144704
1117,0.000415565509718786,-2907.1808144704
1118,0.000415565509718786,-2907.1808144704
1119,0.000415565509718786,-2907.1808144704
1120,0.000415565509718786,-2907.1808144704
1121,0.000415565509718786,-2907.1808144704
1122,0.000415565509718786,-2907.1808144704
1123,0.000415565509718786,-2907.1808144704
1124,0.000415565509718786,-2907.1808144704
1125,0.000415565509718786,-2907.1808144704
1126,0.000415565509718786,-2907.1808144704
1127,0.000415565509718786,-2907.1808144704
1128,0.000415565509718786,-2907.1808144704
1129,0.000415565509718786,-2907.1808144704
1130,0.000415565509718786,-2907.1808144704
1131,0.000415565509718786,-2907.1808144704
1132,0.000415565509718786,-2907.1808144704
1133,0.000415565509718786,-2907.1808144704
1134,0.000415565509718786,-2907.1808144704
1135,0.000415565509718786,-2907.1808144704
1136,0.000415565509718786,-2907.1808144704
1137,0.000415565509718786,-2907.1808144704
1138,0.000415565509718786,-2907.1808144704
1139,0.000415565509718786,-2907.1808144704
1140,0.000415565509718786,-2907.1808144704
1141,0.000415565509718786,-2907.1808144704
1142,0.000415565509718786,-2907.1808144704
1143,0.000415565509718786,-2907.1808144704
1144,0.000415565509718786,-2907.1808144704
1145,0.000415565509718786,-2907.1808144704
1146,0.000415565509718786,-2907.1808144704
1147,0.000415565509718786,-2907.1808144704
1148,0.000415565509718786,-2907.1808144704
1149,0.000415565509718786,-2907.1808144704
1150,0.000415565509718786,-2907.1808144704
1151,0.000415565509718786,-2907.1808144704
1152,0.000415565509718786,-2907.1808144704
1153,0.000415565509718786,-2907.1808144704
1154,0.000415565509718786,-2907.1808144704
1155,0.000415565509718786,-2907.1808144704
1156,0.000415565509718786,-2907.1808144704
1157,0.000415565509718786,-2907.1808144704
1158,0.000415565509718786,-2907.1808144704
1159,0.000415565509718786,-2907.1808144704
1160,0.000415565509718786,-2907.1808144704
1161,0.000415565509718786,-2907.1808144704
1162,0.000415565509718786,-2907.1808144704
1163,0.000415565509718786,-2907.1808144704
1164,0.000415565509718786,-2907.1808144704
1165,0.000415565509718786,-2907.1808144704
1166,0.000415565509718786,-2907.1808144704
1167,0.000415565509718786,-2907.1808144704
1168,0.000415565509718786,-2907.1808144704
1169,0.000415565509718786,-2907.1808144704
1170,0.000415565509718786,-2907.1808144704
1171,0.000415565509718786,-2907.1808144704
1172,0.000415565509718786,-2907.1808144704
1173,0.000415565509718786,-2907.1808144704
1174,0.000415565509718786,-2907.1808144704
1175,0.000415565509718786,-2907.1808144704
1176,0.000415565509718786,-2907.1808144704
1177,0.000415565509718786,-2907.1808144704
1178,0.000415565509718786,-2907.1808144704
1179,0.000415565509718786,-2907.1808144704
1180,0.000415565509718786,-2907.1808144704
1181,0.000415565509718786,-2907.1808144704
1182,0.000415565509718786,-2907.1808144704
1183,0.000415565509718786,-2907.1808144704
1184,0.000415565509718786,-2907.1808144704
1185,0.000415565509718786,-2907.1808144704
1186,0.000415565509718786,-2907.1808144704
1187,0.000415565509718786,-2907.1808144704
1188,0.000415565509718786,-2907.1808144704
1189,0.000415565509718786,-2907.1808144704
1190,0.000415565509718786,-2907.1808144704
1191,0.000415565509718786,-2907.1808144704
1192,0.000415565509718786,-2907.1808144704
1193,0.000415565509718786,-2907.1808144704
1194,0.000415565509718786,-2907.1808144704
1195,0.000415565509718786,-2907.1808144704
1196,0.000415565509718786,-2907.1808144704
1197,0.000415565509718786,-2907.1808144704
1198,0.000415565509718786,-2907.1808144704
1199,0.000415565509718786,-2907.1808144704
1200,0.000415565509718786,-2907.1808144704
1201,0.000415565509718786,-2907.1808144704
1202,0.000415565509718786,-2907.1808144704
1203,0.000415565509718786,-2907.1808144704
1204,0.000415565509718786,-2907.1808144704
1205,0.000415565509718786,-2907.1808144704
1206,0.000415565509718786,-2907.1808144704
1207,0.000415565509718786,-2907.1808144704
1208,0.000415565509718786,-2907.1808144704
1209,0.000415565509718786,-2907.1808144704
1210,0.000415565509718786,-2907.1808144704
1211,0.000415565509718786,-2907.1808144704
1212,0.000415565509718786,-2907.1808144704
1213,0.000415565509718786,-2907.1808144704
1214,0.000415565509718786,-2907.1808144704
1215,0.000415565509718786,-2907.1808144704
1216,0.000415565509718786,-2907.1808144704
1217,0.000415565509718786,-2907.1808144704
1218,0.000415565509718786,-2907.1808144704
1219,0.000415565509718786,-2907.1808144704
1220,0.000415565509718786,-2907.1808144704
1221,0.000415565509718786,-2907.1808144704
1222,0.000415565509718786,-2907.1808144704
1223,0.000415565509718786,-2907.1808144704
1224,0.000415565509718786,-2907.1808144704
1225,0.000415565509718786,-2907.1808144704
1226,0.000415565509718786,-2907.1808144704
1227,0.000415565509718786,-2907.1808144704
1228,0.000415565509718786,-2907.1808144704
1229,0.000415565509718786,-2907.1808144704
1230,0.000415565509718786,-2907.1808144704
1231,0.000415565509718786,-2907.1808144704
1232,0.000415565509718786,-2907.1808144704
1233,0.000415565509718786,-2907.1808144704
1234,0.000415565509718786,-2907.1808144704
1235,0.000415565509718786,-2907.1808144704
1236,0.000415565509718786,-2907.1808144704
1237,0.000415565509718786,-2907.1808144704
1238,0.000415565509718786,-2907.1808144704
1239,0.000415565509718786,-2907.1808144704
1240,0.000415565509718786,-2907.1808144704
1241,0.000415565509718786,-2907.1808144704
1242,0.000415565509718786,-2907.1808144704
1243,0.000415565509718786,-2907.1808144704
1244,0.000415565509718786,-2907.1808144704
1245,0.000415565509718786,-2907.1808144704
1246,0.000415565509718786,-2907.1808144704
1247,0.000415565509718786,-2907.1808144704
1248,0.000415565509718786,-2907.1808144704
1249,0.000415565509718786,-2907.1808144704
1250,0.000415565509718786,-2907.1808144704
1251,0.000415565509718786,-2907.1808144704
1252,0.000415565509718786,-2907.1808144704
1253,0.000415565509718786,-2907.1808144704
1254,0.000415565509718786,-2907.1808144704
1255,0.000415565509718786,-2907.1808144704
1256,0.000415565509718786,-2907.1808144704
1257,0.000415565509718786,-2907.1808144704
1258,0.000415565509718786,-2907.1808144704
1259,0.000415565509718786,-2907.1808144704
1260,0.000415565509718786,-2907.1808144704
1261,0.000415565509718786,-2907.1808144704
1262,0.000415565509718786,-2907.1808144704
1263,0.000415565509718786,-2907.1808144704
1264,0.000415565509718786,-2907.1808144704
1265,0.000415565509718786,-2907.1808144704
1266,0.000415565509718786,-2907.1808144704
1267,0.000415565509718786,-2907.1808144704
1268,0.000415565509718786,-2907.1808144704
1269,0.000415565509718786,-2907.1808144704
1270,0.000415565509718786,-2907.1808144704
1271,0.000415565509718786,-2907.1808144704
1272,0.000415565509718786,-2907.1808144704
1273,0.000415565509718786,-2907.1808144704
1274,0.000415565509718786,-2907.1808144704
1275,0.000415565509718786,-2907.1808144704
1276,0.000415565509718786,-2907.1808144704
1277,0.000415565509718786,-2907.1808144704
1278,0.000415565509718786,-2907.1808144704
1279,0.000415565509718786,-2907.1808144704
1280,0.000415565509718786,-2907.1808144704
1281,0.000415565509718786,-2907.1808144704
1282,0.000415565509718786,-2907.1808144704
1283,0.000415565509718786,-2907.1808144704
1284,0.000415565509718786,-2907.1808144704
1285,0.000415565509718786,-2907.1808144704
1286,0.000415565509718786,-2907.1808144704
1287,0.000415565509718786,-2907.1808144704
1288,0.000415565509718786,-2907.1808144704
1289,0.000415565509718786,-2907.1808144704
1290,0.000415565509718786,-2907.1808144704
1291,0.000415565509718786,-2907.1808144704
1292,0.000415565509718786,-2907.1808144704
1293,0.000415565509718786,-2907.1808144704
1294,0.000415565509718786,-2907.1808144704
1295,0.000415565509718786,-2907.1808144704
1296,0.000415565509718786,-2907.1808144704
1297,0.000415565509718786,-2907.1808144704
1298,0.000415565509718786,-2907.1808144704
1299,0.000415565509718786,-2907.1808144704
1300,0.000415565509718786,-2907.1808144704
1301,0.000415565509718786,-2907.1808144704
1302,0.000415565509718786,-2907.1808144704
1303,0.000415565509718786,-2907.1808144704
1304,0.000415565509718786,-2907.1808144704
1305,0.000415565509718786,-2907.1808144704
1306,0.000415565509718786,-2907.1808144704
1307,0.000415565509718786,-2907.1808144704
1308,0.000415565509718786,-2907.1808144704
1309,0.000415565509718786,-2907.1808144704
1310,0.000415565509718786,-2907.1808144704
1311,0.000415565509718786,-2907.1808144704
1312,0.000415565509718786,-2907.1808144704
1313,0.000415565509718786,-2907.1808144704
1314,0.000415565509718786,-2907.1808144704
1315,0.000415565509718786,-2907.1808144704
1316,0.000415565509718786,-2907.1808144704
1317,0.000415565509718786,-2907.1808144704
1318,0.000415565509718786,-2907.1808144704
1319,0.000415565509718786,-2907.1808144704
1320,0.000415565509718786,-2907.1808144704
1321,0.000415565509718786,-2907.1808144704
1322,0.000415565509718786,-2907.1808144704
1323,0.000415565509718786,-2907.1808144704
1324,0.000415565509718786,-2907.1808144704
1325,0.000415565509718786,-2907.1808144704
1326,0.000415565509718786,-2907.1808144704
1327,0.000415565509718786,-2907.1808144704
1328,0.000415565509718786,-2907.1808144704
1329,0.000415565509718786,-2907.1808144704
1330,0.000415565509718786,-2907.1808144704
1331,0.000415565509718786,-2907.1808144704
1332,0.000415565509718786,-2907.1808144704
1333,0.000415565509718786,-2907.1808144704
1334,0.000415565509718786,-2907.1808144704
1335,0.000415565509718786,-2907.1808144704
1336,0.000415565509718786,-2907.1808144704
1337,0.000415565509718786,-2907.1808144704
1338,0.000415565509718786,-2907.1808144704
1339,0.000415565509718786,-2907.1808144704
1340,0.000415565509718786,-2907.1808144704
1341,0.000415565509718786,-2907.1808144704
1342,0.000415565509718786,-2907.1808144704
1343,0.000415565509718786,-2907.1808144704
1344,0.000415565509718786,-2907.1808144704
1345,0.000415565509718786,-2907.1808144704
1346,0.000415565509718786,-2907.1808144704
1347,0.000415565509718786,-2907.1808144704
1348,0.000415565509718786,-2907.1808144704
1349,0.000415565509718786,-2907.1808144704
1350,0.000415565509718786,-2907.1808144704
1351,0.000415565509718786,-2907.1808144704
1352,0.000415565509718786,-2907.1808144704
1353,0.000415565509718786,-2907.1808144704
1354,0.000415565509718786,-2907.1808144704
1355,0.000415565509718786,-2907.1808144704
1356,0.000415565509718786,-2907.1808144704
1357,0.000415565509718786,-2907.1808144704
1358,0.000415565509718786,-2907.1808144704
1359,0.000415565509718786,-2907.1808144704
1360,0.000415565509718786,-2907.1808144704
1361,0.000415565509718786,-2907.1808144704
1362,0.000415565509718786,-2907.1808144704
1363,0.000415565509718786,-2907.1808144704
1364,0.000415565509718786,-2907.1808144704
1365,0.000415565509718786,-2907.1808144704
1366,0.000415565509718786,-2907.1808144704
1367,0.000415565509718786,-2907.1808144704
1368,0.000415565509718786,-2907.1808144704
1369,0.000415565509718786,-2907.1808144704
1370,0.000415565509718786,-2907.1808144704
1371,0.000415565509718786,-2907.1808144704
1372,0.000415565509718786,-2907.1808144704
1373,0.000415565509718786,-2907.1808144704
1374,0.000415565509718786,-2907.1808144704
1375,0.000415565509718786,-2907.1808144704
1376,0.000415565509718786,-2907.1808144704
1377,0.000415565509718786,-2907.1808144704
1378,0.000415565509718786,-2907.1808144704
1379,0.000415565509718786,-2907.1808144704
