date,pf_d1_1,pf_d1_2,pf_d1_3,pf_d1_4,pf_d1_5,pf_d1_6,pf_d1_7,pf_d1_8,pf_d1_9,pf_d1_10,pf_d2_1,pf_d2_2,pf_d2_3,pf_d2_4,pf_d2_5,pf_d2_6,pf_d2_7,pf_d2_8,pf_d2_9,pf_d2_10,mo_d1_1,mo_d1_2,mo_d1_3,mo_d1_4,mo_d1_5,mo_d1_6,mo_d1_7,mo_d1_8,mo_d1_9,mo_d1_10,mo_d2_1,mo_d2_2,mo_d2_3,mo_d2_4,mo_d2_5,mo_d2_6,mo_d2_7,mo_d2_8,mo_d2_9,mo_d2_10,az_d1_1,az_d1_2,az_d1_3,az_d1_4,az_d1_5,az_d1_6,az_d1_7,az_d1_8,az_d1_9,az_d1_10,az_d2_1,az_d2_2,az_d2_3,az_d2_4,az_d2_5,az_d2_6,az_d2_7,az_d2_8,az_d2_9,az_d2_10,ja_d1_1,ja_d1_2,ja_d1_3,ja_d1_4,ja_d1_5,ja_d1_6,ja_d1_7,ja_d1_8,ja_d1_9,ja_d1_10,ja_d2_1,ja_d2_2,ja_d2_3,ja_d2_4,ja_d2_5,ja_d2_6,ja_d2_7,ja_d2_8,ja_d2_9,ja_d2_10,cv_d1_1,cv_d1_2,cv_d1_3,cv_d1_4,cv_d1_5,cv_d1_6,cv_d1_7,cv_d1_8,cv_d1_9,cv_d1_10,cv_d2_1,cv_d2_2,cv_d2_3,cv_d2_4,cv_d2_5,cv_d2_6,cv_d2_7,cv_d2_8,cv_d2_9,cv_d2_10
9/29/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/3/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/6/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/9/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/17/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/18/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/19/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/20/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/21/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/3/2021,0,0.5704,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.5672,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
